Id,SalePrice
1687,183475.48468416563
1688,197332.8604790893
1689,204788.2544248783
1690,208428.151576602
1691,198798.08471623037
1692,282277.50116525404
1693,176148.99866777178
1694,186549.57330651584
1695,174513.0963088601
1696,268392.8000680031
1697,182659.9480144338
1698,335612.0619896606
1699,302162.37450714444
1700,239570.68485065788
1701,268563.5941103752
1702,235688.92368793287
1703,243110.10538589524
1704,270769.9193413207
1705,239427.4303383089
1706,376514.7310830967
1707,196683.12458993657
1708,194219.22020661828
1709,267472.6904260608
1710,220434.9633660382
1711,275582.9170398588
1712,243645.37884457476
1713,254625.01550914315
1714,214314.97337579046
1715,202728.91983959617
1716,187094.07802972582
1717,189340.58540553926
1718,137197.64030553197
1719,200849.04185854772
1720,240502.20338952084
1721,174425.27470119065
1722,127345.6433801599
1723,156778.2021896621
1724,205352.46847397077
1725,238107.41624954398
1726,195537.3160297165
1727,155900.33516068256
1728,187913.2212346328
1729,168606.97769011676
1730,181062.29770761298
1731,125849.20043443418
1732,124682.04337384066
1733,111407.32338857734
1734,119241.56479545518
1735,135596.9557683698
1736,110554.90210302273
1737,338206.8697322733
1738,252543.04916541692
1739,258135.53927547976
1740,185733.4797888237
1741,173541.59362461546
1742,163012.4373440022
1743,178553.14973024096
1744,308317.76154381695
1745,204255.47754572297
1746,197858.2498873275
1747,211647.3873365825
1748,223966.40036359994
1749,136578.1952338382
1750,127039.31499797641
1751,278489.0047590101
1752,118817.25779707522
1753,142385.34184626926
1754,201171.90628415954
1755,164072.68207092723
1756,128007.84205478104
1757,120470.04438223757
1758,142462.89112589904
1759,164516.22466368417
1760,164426.34870230552
1761,146191.66814184183
1762,170171.40246040374
1763,178332.6760675851
1764,116698.38854692734
1765,162487.46562978328
1766,193019.0985688339
1767,242592.09985568983
1768,137439.35073174705
1769,183993.35072379166
1770,156655.70775511427
1771,116627.38657605858
1772,128476.74419366503
1773,125238.10290537796
1774,148965.33228389724
1775,140098.7071290747
1776,131912.78764329135
1777,110027.3375408554
1778,138900.16078785915
1779,116102.33119490965
1780,185828.9952909756
1781,125525.55207743248
1782,84232.14537800904
1783,145828.47461966999
1784,104658.56034247458
1785,122013.23992180786
1786,142711.57165920988
1787,173082.98808905872
1788,63656.07272259876
1789,108760.65943629018
1790,76451.33531777671
1791,195053.38879023455
1792,164051.83523806857
1793,145445.09693412675
1794,164297.88617074233
1795,130654.94004732599
1796,126954.38720184892
1797,121554.40768901333
1798,114613.9499567286
1799,113991.7815396516
1800,117126.56355178222
1801,116492.82226915627
1802,143194.1473458184
1803,146985.09405235262
1804,142349.28972091252
1805,139817.70387933325
1806,131172.52213793347
1807,144236.64486204679
1808,125569.02459094864
1809,116237.98903730437
1810,135935.81170839712
1811,92386.11592358741
1812,94208.30174920503
1813,118542.62749844501
1814,93601.04868528894
1815,62142.81274388267
1816,106876.61413015274
1817,100147.49447275819
1818,129834.43718675585
1819,124202.32249379052
1820,69844.20062855346
1821,117692.20093299689
1822,158068.28466753053
1823,59371.219820585735
1824,123957.87313079035
1825,123254.84891890493
1826,98831.28969221948
1827,96923.0787302997
1828,127417.23902229869
1829,138194.08769429318
1830,141585.0902949528
1831,151252.97746342942
1832,81978.91145320843
1833,136062.538061238
1834,119219.1179370579
1835,119621.1931297151
1836,120167.64837107308
1837,91091.7747785302
1838,132553.38811123907
1839,107907.58045343452
1840,137486.20921842442
1841,135622.58612726888
1842,93897.06094770043
1843,126998.78439890468
1844,136583.62224727322
1845,139241.93580964298
1846,157667.8185868274
1847,151124.08491962543
1848,60877.20870982742
1849,120114.77082534909
1850,115630.4391314398
1851,151707.6626892409
1852,126028.85673075079
1853,120416.66541068438
1854,174608.74580215366
1855,156561.5510600419
1856,235482.78588753036
1857,148557.049732265
1858,144201.14911541154
1859,132167.6930799897
1860,147319.2425162934
1861,131607.47405728695
1862,360675.4264488451
1863,333728.9730726244
1864,333868.3869773103
1865,314670.75141721615
1866,320708.1552655326
1867,237761.66279835306
1868,287243.2308440015
1869,206014.83973527432
1870,233067.8086429628
1871,263139.3583485907
1872,178753.66320597782
1873,228019.33896421516
1874,156615.87235453085
1875,200037.4439007423
1876,198128.27962662795
1877,211017.0675597243
1878,221658.96501232337
1879,124307.2641799706
1880,138076.68935199562
1881,237573.5878630634
1882,251887.70186786033
1883,190559.8174935416
1884,206192.95338291937
1885,234272.9818831919
1886,279802.4100164813
1887,216250.07622755543
1888,281649.6741641091
1889,174743.01866791662
1890,117575.56875226319
1891,132311.06246933778
1892,94436.79014096323
1893,122338.99915485103
1894,123668.89656291316
1895,133891.12944076987
1896,125082.62778084601
1897,111614.22874507924
1898,118428.9109646572
1899,157778.50304595308
1900,159813.53472294658
1901,164034.73619336396
1902,138952.251624081
1903,223875.94765743884
1904,132619.00499048262
1905,194346.03362195182
1906,160828.78202410243
1907,193100.52528280337
1908,120101.67681056482
1909,137353.95882078685
1910,125743.42393902705
1911,201248.29028677027
1912,324179.6439293247
1913,142712.93023281315
1914,84300.70006145076
1915,245141.47379962623
1916,69589.68929670767
1917,260961.1297655035
1918,147939.61580036767
1919,189618.63910344374
1920,159839.47911123667
1921,336183.302903617
1922,301079.3873523895
1923,223755.08743189872
1924,226171.54284847155
1925,201725.71129905482
1926,344427.49558528006
1927,135472.5063812225
1928,154573.53673939675
1929,125758.75099162203
1930,131410.57045912952
1931,144706.10846427808
1932,143102.23419322324
1933,170767.6280943397
1934,180616.40913852022
1935,169629.5198892693
1936,181684.29948101065
1937,189180.61378316837
1938,173107.72045918697
1939,237235.94249881763
1940,190249.2491944317
1941,175731.5369825536
1942,188323.84529373582
1943,204742.69138338655
1944,321120.8611566209
1945,341442.0641703858
1946,142359.5875815946
1947,271422.3083778025
1948,179367.94717137932
1949,240757.04989823306
1950,195562.50796839542
1951,250271.19480924009
1952,213208.077277107
1953,175175.191344597
1954,194624.58652660303
1955,136247.48402329377
1956,359262.056283624
1957,157617.34935523212
1958,315084.5380509961
1959,144296.27795159604
1960,111301.04821049716
1961,122454.55605025346
1962,103490.50207050484
1963,113099.90445410425
1964,103540.24965080562
1965,144059.64453985312
1966,143518.97209201346
1967,277237.9130483012
1968,370710.25096314284
1969,344348.87870824564
1970,380964.1916346267
1971,455359.02654941473
1972,350512.62999487296
1973,271952.25638167525
1974,315221.3378580505
1975,442082.79898261226
1976,268418.3885864869
1977,344482.1837456793
1978,334370.7450036988
1979,315733.0853860881
1980,204919.86836482474
1981,315695.27925221296
1982,222969.95311422533
1983,214828.12278970386
1984,170464.33290578597
1985,224159.7746271934
1986,209716.98278349594
1987,179387.64213090498
1988,178926.1465870569
1989,199233.23464093698
1990,213671.7229879275
1991,225672.29346666447
1992,214859.0022382271
1993,178265.30969874177
1994,231977.96618442918
1995,187731.99276970947
1996,243707.7949633976
1997,303365.24477453606
1998,282290.00692986883
1999,261248.88958141892
2000,312780.6373772612
2001,263800.518319677
2002,239099.47714692235
2003,254253.84529081278
2004,274247.1740166086
2005,224909.84504411367
2006,218220.32252154342
2007,252238.4578441003
2008,199426.6119729434
2009,196712.49584314006
2010,202126.54011891165
2011,151541.30454808308
2012,178637.90180525667
2013,175441.72493845908
2014,183197.89923414856
2015,198739.5376925526
2016,189493.99858507706
2017,193198.26959064812
2018,119411.96604660692
2019,137135.96414024904
2020,105754.8737348059
2021,100011.89442049756
2022,181183.19128428292
2023,138004.45761460435
2024,266455.286470808
2025,339416.89810046996
2026,172730.3309115853
2027,157059.87239836925
2028,156343.2822118109
2029,156132.07549896202
2030,248246.06694040075
2031,233818.69078271484
2032,240455.0108784428
2033,240520.8332012891
2034,169114.47048974474
2035,217536.21897827575
2036,201986.79819935473
2037,202876.5075109152
2038,299954.09150182066
2039,217796.01196808138
2040,311649.0107915652
2041,291068.8846124247
2042,200217.1509547412
2043,177586.43142950867
2044,187124.1582613893
2045,215779.26449858234
2046,145625.3037787036
2047,137634.30993393285
2048,144971.81824836435
2049,148870.9052680763
2050,181322.63512983508
2051,114112.57777806978
2052,128853.19997835488
2053,150410.66565269136
2054,94758.17582562235
2055,148425.51994432762
2056,152107.8802897562
2057,111221.59070397813
2058,213220.39097906716
2059,130795.06595072016
2060,168945.94842004872
2061,178631.09767255464
2062,122166.39430981968
2063,122901.76091907408
2064,129091.18507050266
2065,119684.74534421782
2066,160822.27362754624
2067,120805.38614234961
2068,149943.85047885551
2069,93649.92654701203
2070,120029.34245689123
2071,97269.84824243702
2072,145290.76361791082
2073,129940.5414481018
2074,185969.35137011067
2075,144929.5367725893
2076,121799.68461897125
2077,137903.31685657322
2078,113759.90723575348
2079,136906.3634791196
2080,119752.53750535283
2081,123681.48481092372
2082,112292.65783529448
2083,136777.30896320444
2084,110437.06349708833
2085,110854.26699626593
2086,127448.50676490553
2087,126307.0485256397
2088,93949.90394465326
2089,81587.6083251887
2090,125181.45667277569
2091,102903.25749558363
2092,120227.04621689177
2093,109941.82210156867
2094,112619.4619480401
2095,153390.4649569225
2096,87325.02530806306
2097,101387.93162176163
2098,142329.66619666864
2099,63065.024508122966
2100,74052.85760410308
2101,114895.3675651407
2102,134866.3042114039
2103,102281.62071667337
2104,145818.04292049905
2105,120160.07500024929
2106,65862.63540808535
2107,188356.81390794867
2108,118685.81420983242
2109,104030.47558313483
2110,123803.89617621523
2111,138261.22247105604
2112,124347.504424461
2113,112097.18161179169
2114,116613.12023967643
2115,148991.49769594596
2116,117971.44808786508
2117,138933.4061508674
2118,122747.54357334178
2119,113875.00593455904
2120,114896.53742366435
2121,93161.5824383697
2122,106515.75744338887
2123,93967.50337900172
2124,159688.70024299485
2125,121544.47091226633
2126,135452.95483565016
2127,156653.2434829639
2128,123556.11798737581
2129,103005.1859914377
2130,130629.27513152942
2131,153954.76111125576
2132,117628.94251149494
2133,123352.01323491089
2134,128285.31824137829
2135,104696.2811579282
2136,77116.58671350959
2137,104656.57182961416
2138,130565.01585597005
2139,156689.64045838657
2140,141067.9944422801
2141,165046.34491207163
2142,121065.16788069009
2143,140369.83376570913
2144,119179.4952560124
2145,141794.30267571795
2146,170713.39419675048
2147,138540.1788957703
2148,147977.88087850367
2149,160374.3328365938
2150,226855.86071983367
2151,119501.52592132831
2152,161009.85637387412
2153,175716.75860093764
2154,106692.49788248312
2155,146682.23263338374
2156,255447.54846802255
2157,230033.13726234096
2158,237212.33258687746
2159,210359.62386598944
2160,191217.25367386724
2161,248904.00198943043
2162,384516.22138252633
2163,325505.2575509594
2164,252034.29452830643
2165,191090.9000527886
2166,162694.56880595165
2167,210520.2429797977
2168,189384.37244462533
2169,195512.50351928122
2170,211272.0650012268
2171,156401.88423609108
2172,134031.95064974905
2173,184232.9801300716
2174,225939.84965838774
2175,294858.9839891818
2176,298990.1807852537
2177,236692.82397341655
2178,219832.9400387559
2179,143826.95417246385
2180,212789.14542333074
2181,198238.43676464196
2182,234697.68298746683
2183,196883.7358264596
2184,120750.50094498653
2185,129069.50205321221
2186,147769.25263470574
2187,159037.26779218987
2188,159429.52947374948
2189,284063.0110943443
2190,86882.11177069826
2191,85077.43900269349
2192,86468.61568538212
2193,113448.8622795829
2194,113728.33859269442
2195,96480.75136749147
2196,98455.43221011301
2197,111846.87418491094
2198,161142.02294877922
2199,195079.50498304167
2200,148075.74846123243
2201,141041.74419307677
2202,215936.32099487088
2203,127812.53356971839
2204,157677.90170918388
2205,108030.34260657469
2206,134273.9992712607
2207,207921.12448558415
2208,268633.1408169788
2209,204929.03968230664
2210,125519.15410812185
2211,127537.14630823505
2212,122193.95981252719
2213,104423.09245044482
2214,129839.72977037191
2215,102697.40704337109
2216,133936.12179373897
2217,74465.68876168097
2218,87506.6247106142
2219,87945.52783808435
2220,95746.94361516107
2221,245726.47983650235
2222,229645.0219168026
2223,293704.81545534224
2224,224093.91913305948
2225,134529.52357412575
2226,170564.1737006635
2227,192565.20063907542
2228,264791.7911904016
2229,247844.18918128364
2230,146766.52817451037
2231,210204.5264323779
2232,182996.13662231457
2233,180685.10799375916
2234,246897.85355443944
2235,206359.7140585225
2236,260490.84397840808
2237,304543.8549603597
2238,221448.7564305887
2239,115644.28302445248
2240,159427.3735822227
2241,141467.14438582235
2242,124146.16283669007
2243,130002.59612633025
2244,105219.52294386472
2245,100093.50104370876
2246,142252.0615988338
2247,127783.17067555421
2248,129811.064088954
2249,123144.92278053261
2250,135909.3355920915
2251,112452.96174929412
2252,177822.85624796496
2253,158052.11906659338
2254,177707.71936651584
2255,185893.70957312165
2256,181388.98003672136
2257,205055.25560205488
2258,169858.98591254777
2259,172865.09520654345
2260,165141.2686624148
2261,185465.12734267622
2262,200165.1051879388
2263,331905.82054626587
2264,489322.9243564449
2265,170738.28715378683
2266,272248.538070039
2267,321446.4990008312
2268,387316.5634276645
2269,159783.56701471176
2270,206587.81521254207
2271,212586.2818013703
2272,200697.28611252026
2273,166470.34431945832
2274,177657.58917440174
2275,154222.63492123966
2276,179530.27990225676
2277,176531.2131506573
2278,152599.00088040603
2279,122830.18760542416
2280,122549.36635429572
2281,165319.2502017816
2282,192057.1577058044
2283,115426.1440549578
2284,113526.17840682312
2285,142279.39433982768
2286,121617.9751552143
2287,333128.30941557966
2288,267727.92629364884
2289,320202.0290111537
2290,400697.0176662226
2291,313665.8124496141
2292,422323.88484415243
2293,414571.5032959727
2294,361581.15078238474
2295,447080.1661379951
2296,261059.32775735154
2297,308458.4423177491
2298,308284.50453511096
2299,335709.4669980357
2300,323611.8893199635
2301,294537.2122083953
2302,240664.56206931727
2303,249898.37130770463
2304,242892.17993186053
2305,181746.89128661042
2306,179792.4058176296
2307,193694.1222479891
2308,225122.30085677095
2309,276634.1836724205
2310,216491.12456096665
2311,199041.75190353356
2312,173069.06006136493
2313,175383.96842923394
2314,181891.5582198528
2315,182355.3730774005
2316,206541.66456840633
2317,183790.6825548336
2318,173224.0371643559
2319,186309.8536022199
2320,191843.02101377276
2321,236844.7624564144
2322,181900.5938015772
2323,197502.94437969712
2324,202913.64154534417
2325,213792.681487551
2326,187355.57589623288
2327,207657.79649853136
2328,225046.59668664643
2329,196091.131234592
2330,187677.43913820773
2331,326883.195656642
2332,384478.3063563543
2333,318185.4893811992
2334,247645.52891095498
2335,283919.09690197656
2336,292338.1096028798
2337,190419.90942389166
2338,256721.1156059569
2339,233810.05395774945
2340,364382.6606863109
2341,201211.83107551452
2342,233984.46622564245
2343,222998.41591237765
2344,227108.14443054024
2345,234509.15698656117
2346,212981.49622946684
2347,188550.64068608708
2348,231495.0392435098
2349,160709.50381069584
2350,288767.7246874219
2351,229923.06176912645
2352,251027.9723674833
2353,240838.62027162604
2354,137104.94076509686
2355,149921.3205244162
2356,155273.25895274538
2357,192253.1725286227
2358,191168.67810427595
2359,144919.7026127534
2360,117524.80007617304
2361,142847.56506425404
2362,277496.5410206368
2363,133478.7225876763
2364,169487.43793632512
2365,217851.02096534133
2366,190714.77377384272
2367,215879.9580055105
2368,202327.1869004913
2369,206859.04015991156
2370,160162.93467022473
2371,155127.10552847924
2372,179463.175563395
2373,282520.9997794827
2374,302264.68570555485
2375,243878.48637226433
2376,266858.6943167698
2377,302871.6775881555
2378,149219.38967146105
2379,194669.42859537987
2380,151826.7260060925
2381,170246.04196040015
2382,224086.9717948241
2383,211508.59825891044
2384,250461.27539015666
2385,165316.25000357564
2386,134222.66199882532
2387,132281.6309540075
2388,117971.49489481137
2389,125011.31398048364
2390,143582.20356505294
2391,140753.75306264937
2392,115619.7797661962
2393,172321.9457915506
2394,140227.06420917148
2395,212842.0639775748
2396,147164.12915886487
2397,224685.9941692375
2398,143811.44223721375
2399,67595.0959620003
2400,66590.27382043561
2401,119058.53952437965
2402,139471.56553434892
2403,149383.87972548793
2404,147853.19496058815
2405,160712.3639044815
2406,144631.10245286796
2407,124995.80002397571
2408,152380.75177116634
2409,120262.40584902573
2410,174117.9103148035
2411,115451.0050746062
2412,144265.8932861067
2413,124756.91650373332
2414,149479.49728296217
2415,135082.02539141916
2416,133825.17489679894
2417,134064.1327974248
2418,136695.94494876225
2419,117582.214335647
2420,121646.0690359228
2421,124119.58855788615
2422,106799.35142100653
2423,105452.28256807386
2424,162403.45074176256
2425,206209.09551732245
2426,128853.27144882949
2427,126128.8965044329
2428,179696.0358084224
2429,116737.12007451609
2430,134431.85945731806
2431,107562.47368247538
2432,139526.72774112003
2433,136762.29644474146
2434,126640.77583011036
2435,136748.49839376923
2436,105884.81395711908
2437,103136.81391549757
2438,120112.82713109131
2439,108694.58217801392
2440,125796.13541285403
2441,96874.43497529459
2442,96228.11640853518
2443,131454.0262716305
2444,131743.04493715664
2445,86808.09204478744
2446,128579.69408025254
2447,186003.56439442016
2448,131121.14497182996
2449,117940.45603457658
2450,150006.62214324973
2451,117555.80761131209
2452,194379.92560975262
2453,97740.21078430722
2454,122337.18808164945
2455,128139.04333721315
2456,118129.33273173835
2457,123258.48580663986
2458,127342.50197024849
2459,106633.680706758
2460,138735.70705470722
2461,127727.48600631236
2462,126470.04478441077
2463,119118.78911550324
2464,162422.7841838227
2465,145457.3270347172
2466,111456.18737356155
2467,141570.2569560741
2468,85082.64138210154
2469,81667.9355774184
2470,185343.1830994787
2471,230966.95842585305
2472,154691.58048718487
2473,110948.90112314977
2474,75266.29768442753
2475,232888.48964377661
2476,109920.95616588919
2477,119297.70666169484
2478,152716.70243791598
2479,106261.08665520394
2480,155722.143549638
2481,120601.68367651933
2482,127171.9490857979
2483,112758.55938809196
2484,126742.70090269414
2485,129161.12105745715
2486,136109.8386190537
2487,158468.92503575978
2488,177305.7411026156
2489,154197.05598682762
2490,141087.51994339738
2491,107987.07675029273
2492,190665.6372253197
2493,153007.09351591664
2494,147800.09108115896
2495,92935.22515852269
2496,240483.45386422795
2497,151295.2766330179
2498,105411.73296258168
2499,94558.64688428868
2500,118521.98019992516
2501,132187.93978473547
2502,141663.40801466626
2503,91884.62206709823
2504,168817.6750726041
2505,225008.15478698647
2506,254590.05523059925
2507,278294.38100285485
2508,257307.90660761733
2509,229191.66495489355
2510,232759.6376967439
2511,180161.53136415363
2512,202044.34687728502
2513,228572.18876185772
2514,258406.8005689804
2515,143744.4719392513
2516,186316.09944803233
2517,151918.8657820925
2518,154862.6660426589
2519,224679.80473509346
2520,220849.3077358109
2521,192567.30243770877
2522,225315.8072167206
2523,124379.96938720347
2524,134151.17331694075
2525,144845.0320257166
2526,129285.9593139834
2527,123625.53411163455
2528,128799.22272903273
2529,130434.1345322803
2530,130295.41792156469
2531,247271.86433670387
2532,228191.26355464666
2533,199640.90895475756
2534,234766.36625949378
2535,293012.3038960554
2536,248391.17718734834
2537,239610.53537310046
2538,185949.88520580166
2539,194577.48056946212
2540,180334.132931221
2541,189580.41680681592
2542,158741.3361689567
2543,114546.1584350659
2544,114191.4156104739
2545,142670.0837333997
2546,134046.65164858405
2547,149088.12756277077
2548,163485.62357793548
2549,151687.77711036656
2550,950716.5783536694
2551,141975.57889603302
2552,129220.86896409099
2553,81360.62931426383
2554,100948.0365687044
2555,132866.9304454646
2556,97878.23507387914
2557,107604.06322171878
2558,158254.87451304778
2559,121746.78234574763
2560,146194.78003462157
2561,149064.49677769453
2562,129489.76372473795
2563,145979.1577386124
2564,193619.40943479977
2565,145560.8313892823
2566,132457.60588796274
2567,130033.99217786384
2568,191809.9998092367
2569,214100.18959930792
2570,125406.4769394338
2571,169389.25105631363
2572,158137.59479526101
2573,221940.763624998
2574,243771.2545797082
2575,135761.02891031597
2576,114213.67429702543
2577,146797.0948098153
2578,91950.78647150127
2579,72266.9750387184
2580,110220.50817994797
2581,117872.75794145356
2582,133770.43331234434
2583,243611.1000545529
2584,177749.8659579282
2585,190397.0212449749
2586,227857.85363035032
2587,201443.01006202516
2588,141431.2840279049
2589,153052.7553194474
2590,205456.8323439637
2591,230098.48515324597
2592,208435.00139678433
2593,237884.57422263199
2594,192135.92646489711
2595,209842.5118024648
2596,289543.5333015145
2597,182739.79895404397
2598,274370.77893398306
2599,331990.77698302886
2600,139765.03570099705
2601,153673.8927956415
2602,85531.98505549802
2603,89546.6563509531
2604,89354.21197414554
2605,83854.17812695912
2606,144355.12215758942
2607,222384.49958350233
2608,218683.63728231145
2609,184296.360969244
2610,112393.35762070547
2611,114199.21162231494
2612,159465.22695029923
2613,138792.27056382198
2614,127593.60992015823
2615,154053.79836297737
2616,159818.19464613844
2617,169264.54903697578
2618,202387.4281667953
2619,201219.48185213472
2620,191570.4903904961
2621,177468.2110711203
2622,181230.9733182767
2623,248504.89322432628
2624,311997.8217736181
2625,283037.22806189186
2626,180364.40127305593
2627,161803.02813955222
2628,412731.64653674717
2629,464011.2344188901
2630,351545.32572739077
2631,446728.07446250913
2632,374707.4866371662
2633,283596.17287343333
2634,387294.3436082877
2635,164092.86033374674
2636,182453.88685169086
2637,181356.40869652585
2638,236480.07016045632
2639,186716.65729047373
2640,155286.554736292
2641,104946.37144692315
2642,191260.7640090802
2643,114578.94368431412
2644,127101.64024920754
2645,118840.00281377044
2646,102556.19299856538
2647,110090.17961025093
2648,146488.98265898955
2649,149685.91893644555
2650,144501.27984270462
2651,141381.20864258613
2652,388998.86302150815
2653,254571.92277502207
2654,240963.20865200352
2655,361500.65057088184
2656,307856.93467533117
2657,318106.14983712934
2658,278322.63484685216
2659,291887.7434912488
2660,332720.801345405
2661,327896.8848489866
2662,327083.73389859323
2663,289880.2913175999
2664,268972.21114801726
2665,313765.0299417384
2666,281138.37658507325
2667,175258.22846662893
2668,184141.21193284375
2669,178000.905375001
2670,280249.0870789604
2671,190852.34448776333
2672,195404.30482227152
2673,193412.32390940178
2674,191371.46208184943
2675,172701.575515876
2676,200897.28475192003
2677,196126.21945429686
2678,254614.59267131818
2679,269417.4353579372
2680,278130.9483837128
2681,380248.5989789919
2682,314054.75406623137
2683,518133.0647102407
2684,307754.0351420322
2685,331357.41927448695
2686,237843.18019512817
2687,289784.7669522405
2688,212022.35592541643
2689,208320.210550088
2690,380851.9079142918
2691,178709.7369358077
2692,143644.03142238694
2693,196902.1420376094
2694,141385.61984138718
2695,196321.65074675705
2696,188191.66894552464
2697,179595.73635775477
2698,200115.8676575291
2699,172640.55795422607
2700,159247.04442778334
2701,157669.6191804931
2702,119024.30157221564
2703,147377.12691256893
2704,141674.4436672358
2705,110631.94637667332
2706,113562.70526455189
2707,130541.20130263547
2708,126606.00479991687
2709,105542.53754615814
2710,124468.02547572927
2711,249004.5375080079
2712,364192.1295888643
2713,168763.46832360805
2714,154951.33052474796
2715,156474.3561722697
2716,155519.03183721087
2717,178519.92343464313
2718,215210.2948775308
2719,150888.6941676028
2720,190923.61031089816
2721,127810.61070149539
2722,157222.59407423923
2723,152201.2093960051
2724,120675.86935220081
2725,126409.44102664146
2726,140987.35192400185
2727,175970.48362455564
2728,179221.24073884936
2729,147463.5948580866
2730,144143.4778723792
2731,141615.10249793177
2732,126239.20525674043
2733,162289.35096211484
2734,150619.46430159098
